window_id,embedding_idx
PQ129494_1000_2000,24596
PQ129494_1500_2500,24597
PQ129494_2000_3000,24598
PQ129494_2500_3500,24599
PQ129494_3000_4000,24600
PQ129494_3500_4500,24601
PQ129494_4000_5000,24602
PQ129494_4500_5500,24603
PQ129494_5000_6000,24604
PQ129494_5500_6500,24605
PQ129494_6000_7000,24606
PQ129494_6500_7500,24607
PQ129494_7000_8000,24608
PQ129494_7500_8500,24609
PQ129494_8000_9000,24610
PQ129494_8500_9500,24611
PQ129494_9000_10000,24612
PQ129494_9500_10500,24613
PP872156_0_1000,24614
PP872156_500_1500,24615
PP872156_1000_2000,24616
PP872156_1500_2500,24617
PP872156_2000_3000,24618
PP872156_2500_3500,24619
PP872156_3000_4000,24620
PP872156_3500_4500,24621
PP872156_4000_5000,24622
PP872156_4500_5500,24623
PP872156_5000_6000,24624
PP872156_5500_6500,24625
PP872156_6000_7000,24626
PP872156_6500_7500,24627
PP872156_7000_8000,24628
PP872156_7500_8500,24629
PP872156_8000_9000,24630
PP872156_8500_9500,24631
PP872156_9000_10000,24632
PP872156_9500_10500,24633
MW122451_0_1000,24634
MW122451_500_1500,24635
MW122451_1000_2000,24636
MW122451_1500_2500,24637
MW122451_2000_3000,24638
MW122451_2500_3500,24639
MW122451_3000_4000,24640
MW122451_3500_4500,24641
MW122451_4000_5000,24642
MW122451_4500_5500,24643
MW122451_5000_6000,24644
MW122451_5500_6500,24645
MW122451_6000_7000,24646
MW122451_6500_7500,24647
MW122451_7000_8000,24648
MW122451_7500_8500,24649
MW122451_8000_9000,24650
MW122451_8500_9500,24651
MW122451_9000_10000,24652
MW122449_0_1000,24653
MW122449_500_1500,24654
MW122449_1000_2000,24655
MW122449_1500_2500,24656
MW122449_2000_3000,24657
MW122449_2500_3500,24658
MW122449_3000_4000,24659
MW122449_3500_4500,24660
MW122449_4000_5000,24661
MW122449_4500_5500,24662
MW122449_5000_6000,24663
MW122449_5500_6500,24664
MW122449_6000_7000,24665
MW122449_6500_7500,24666
MW122449_7000_8000,24667
MW122449_7500_8500,24668
MW122449_8000_9000,24669
MW122449_8500_9500,24670
MW122449_9000_10000,24671
MW122448_0_1000,24672
MW122448_500_1500,24673
MW122448_1000_2000,24674
MW122448_1500_2500,24675
MW122448_2000_3000,24676
MW122448_2500_3500,24677
MW122448_3000_4000,24678
MW122448_3500_4500,24679
MW122448_4000_5000,24680
MW122448_4500_5500,24681
MW122448_5000_6000,24682
MW122448_5500_6500,24683
MW122448_6000_7000,24684
MW122448_6500_7500,24685
MW122448_7000_8000,24686
MW122448_7500_8500,24687
MW122448_8000_9000,24688
MW122448_8500_9500,24689
MW122448_9000_10000,24690
MW122447_0_1000,24691
MW122447_500_1500,24692
MW122447_1000_2000,24693
MW122447_1500_2500,24694
MW122447_2000_3000,24695
MW122447_2500_3500,24696
MW122447_3000_4000,24697
MW122447_3500_4500,24698
MW122447_4000_5000,24699
MW122447_4500_5500,24700
MW122447_5000_6000,24701
MW122447_5500_6500,24702
MW122447_6000_7000,24703
MW122447_6500_7500,24704
MW122447_7000_8000,24705
MW122447_7500_8500,24706
MW122447_8000_9000,24707
MW122447_8500_9500,24708
MW122447_9000_10000,24709
MW122446_0_1000,24710
MW122446_500_1500,24711
MW122446_1000_2000,24712
MW122446_1500_2500,24713
MW122446_2000_3000,24714
MW122446_2500_3500,24715
MW122446_3000_4000,24716
MW122446_3500_4500,24717
MW122446_4000_5000,24718
MW122446_4500_5500,24719
MW122446_5000_6000,24720
MW122446_5500_6500,24721
MW122446_6000_7000,24722
MW122446_6500_7500,24723
MW122446_7000_8000,24724
MW122446_7500_8500,24725
MW122446_8000_9000,24726
MW122446_8500_9500,24727
MW122446_9000_10000,24728
MW122443_0_1000,24729
MW122443_500_1500,24730
MW122443_1000_2000,24731
MW122443_1500_2500,24732
MW122443_2000_3000,24733
MW122443_2500_3500,24734
MW122443_3000_4000,24735
MW122443_3500_4500,24736
MW122443_4000_5000,24737
MW122443_4500_5500,24738
MW122443_5000_6000,24739
MW122443_5500_6500,24740
MW122443_6000_7000,24741
MW122443_6500_7500,24742
MW122443_7000_8000,24743
MW122443_7500_8500,24744
MW122443_8000_9000,24745
MW122443_8500_9500,24746
MW122443_9000_10000,24747
MW122442_0_1000,24748
MW122442_500_1500,24749
MW122442_1000_2000,24750
MW122442_1500_2500,24751
MW122442_2000_3000,24752
MW122442_2500_3500,24753
MW122442_3000_4000,24754
MW122442_3500_4500,24755
MW122442_4000_5000,24756
MW122442_4500_5500,24757
MW122442_5000_6000,24758
MW122442_5500_6500,24759
MW122442_6000_7000,24760
MW122442_6500_7500,24761
MW122442_7000_8000,24762
MW122442_7500_8500,24763
MW122442_8000_9000,24764
MW122442_8500_9500,24765
MW122442_9000_10000,24766
MW122440_0_1000,24767
MW122440_500_1500,24768
MW122440_1000_2000,24769
MW122440_1500_2500,24770
MW122440_2000_3000,24771
MW122440_2500_3500,24772
MW122440_3000_4000,24773
MW122440_3500_4500,24774
MW122440_4000_5000,24775
MW122440_4500_5500,24776
MW122440_5000_6000,24777
MW122440_5500_6500,24778
MW122440_6000_7000,24779
MW122440_6500_7500,24780
MW122440_7000_8000,24781
MW122440_7500_8500,24782
MW122440_8000_9000,24783
MW122440_8500_9500,24784
MW122440_9000_10000,24785
MW122439_0_1000,24786
MW122439_500_1500,24787
MW122439_1000_2000,24788
MW122439_1500_2500,24789
MW122439_2000_3000,24790
MW122439_2500_3500,24791
MW122439_3000_4000,24792
MW122439_3500_4500,24793
MW122439_4000_5000,24794
MW122439_4500_5500,24795
MW122439_5000_6000,24796
MW122439_5500_6500,24797
MW122439_6000_7000,24798
MW122439_6500_7500,24799
MW122439_7000_8000,24800
MW122439_7500_8500,24801
MW122439_8000_9000,24802
MW122439_8500_9500,24803
MW122439_9000_10000,24804
MW122438_0_1000,24805
MW122438_500_1500,24806
MW122438_1000_2000,24807
MW122438_1500_2500,24808
MW122438_2000_3000,24809
MW122438_2500_3500,24810
MW122438_3000_4000,24811
MW122438_3500_4500,24812
MW122438_4000_5000,24813
MW122438_4500_5500,24814
MW122438_5000_6000,24815
MW122438_5500_6500,24816
MW122438_6000_7000,24817
MW122438_6500_7500,24818
MW122438_7000_8000,24819
MW122438_7500_8500,24820
MW122438_8000_9000,24821
MW122438_8500_9500,24822
MW122438_9000_10000,24823
MW122437_0_1000,24824
MW122437_500_1500,24825
MW122437_1000_2000,24826
MW122437_1500_2500,24827
MW122437_2000_3000,24828
MW122437_2500_3500,24829
MW122437_3000_4000,24830
MW122437_3500_4500,24831
MW122437_4000_5000,24832
MW122437_4500_5500,24833
MW122437_5000_6000,24834
MW122437_5500_6500,24835
MW122437_6000_7000,24836
MW122437_6500_7500,24837
MW122437_7000_8000,24838
MW122437_7500_8500,24839
MW122437_8000_9000,24840
MW122437_8500_9500,24841
MW122437_9000_10000,24842
MW122436_0_1000,24843
MW122436_500_1500,24844
MW122436_1000_2000,24845
MW122436_1500_2500,24846
MW122436_2000_3000,24847
MW122436_2500_3500,24848
MW122436_3000_4000,24849
MW122436_3500_4500,24850
MW122436_4000_5000,24851
MW122436_4500_5500,24852
MW122436_5000_6000,24853
MW122436_5500_6500,24854
MW122436_6000_7000,24855
MW122436_6500_7500,24856
MW122436_7000_8000,24857
MW122436_7500_8500,24858
MW122436_8000_9000,24859
MW122436_8500_9500,24860
MW122436_9000_10000,24861
MW122435_0_1000,24862
MW122435_500_1500,24863
MW122435_1000_2000,24864
MW122435_1500_2500,24865
MW122435_2000_3000,24866
MW122435_2500_3500,24867
MW122435_3000_4000,24868
MW122435_3500_4500,24869
MW122435_4000_5000,24870
MW122435_4500_5500,24871
MW122435_5000_6000,24872
MW122435_5500_6500,24873
MW122435_6000_7000,24874
MW122435_6500_7500,24875
MW122435_7000_8000,24876
MW122435_7500_8500,24877
MW122435_8000_9000,24878
MW122435_8500_9500,24879
MW122435_9000_10000,24880
MW122434_0_1000,24881
MW122434_500_1500,24882
MW122434_1000_2000,24883
MW122434_1500_2500,24884
MW122434_2000_3000,24885
MW122434_2500_3500,24886
MW122434_3000_4000,24887
MW122434_3500_4500,24888
MW122434_4000_5000,24889
MW122434_4500_5500,24890
MW122434_5000_6000,24891
MW122434_5500_6500,24892
MW122434_6000_7000,24893
MW122434_6500_7500,24894
MW122434_7000_8000,24895
MW122434_7500_8500,24896
MW122434_8000_9000,24897
MW122434_8500_9500,24898
MW122434_9000_10000,24899
MW122433_0_1000,24900
MW122433_500_1500,24901
MW122433_1000_2000,24902
MW122433_1500_2500,24903
MW122433_2000_3000,24904
MW122433_2500_3500,24905
MW122433_3000_4000,24906
MW122433_3500_4500,24907
MW122433_4000_5000,24908
MW122433_4500_5500,24909
MW122433_5000_6000,24910
MW122433_5500_6500,24911
MW122433_6000_7000,24912
MW122433_6500_7500,24913
MW122433_7000_8000,24914
MW122433_7500_8500,24915
MW122433_8000_9000,24916
MW122433_8500_9500,24917
MW122433_9000_10000,24918
MW122432_0_1000,24919
MW122432_500_1500,24920
MW122432_1000_2000,24921
MW122432_1500_2500,24922
MW122432_2000_3000,24923
MW122432_2500_3500,24924
MW122432_3000_4000,24925
MW122432_3500_4500,24926
MW122432_4000_5000,24927
MW122432_4500_5500,24928
MW122432_5000_6000,24929
MW122432_5500_6500,24930
MW122432_6000_7000,24931
MW122432_6500_7500,24932
MW122432_7000_8000,24933
MW122432_7500_8500,24934
MW122432_8000_9000,24935
MW122432_8500_9500,24936
MW122432_9000_10000,24937
MW122429_0_1000,24938
MW122429_500_1500,24939
MW122429_1000_2000,24940
MW122429_1500_2500,24941
MW122429_2000_3000,24942
MW122429_2500_3500,24943
MW122429_3000_4000,24944
MW122429_3500_4500,24945
MW122429_4000_5000,24946
MW122429_4500_5500,24947
MW122429_5000_6000,24948
MW122429_5500_6500,24949
MW122429_6000_7000,24950
MW122429_6500_7500,24951
MW122429_7000_8000,24952
MW122429_7500_8500,24953
MW122429_8000_9000,24954
MW122429_8500_9500,24955
MW122429_9000_10000,24956
MW122428_0_1000,24957
MW122428_500_1500,24958
MW122428_1000_2000,24959
MW122428_1500_2500,24960
MW122428_2000_3000,24961
MW122428_2500_3500,24962
MW122428_3000_4000,24963
MW122428_3500_4500,24964
MW122428_4000_5000,24965
MW122428_4500_5500,24966
MW122428_5000_6000,24967
MW122428_5500_6500,24968
MW122428_6000_7000,24969
MW122428_6500_7500,24970
MW122428_7000_8000,24971
MW122428_7500_8500,24972
MW122428_8000_9000,24973
MW122428_8500_9500,24974
MW122428_9000_10000,24975
MW122427_0_1000,24976
MW122427_500_1500,24977
MW122427_1000_2000,24978
MW122427_1500_2500,24979
MW122427_2000_3000,24980
MW122427_2500_3500,24981
MW122427_3000_4000,24982
MW122427_3500_4500,24983
MW122427_4000_5000,24984
MW122427_4500_5500,24985
MW122427_5000_6000,24986
MW122427_5500_6500,24987
MW122427_6000_7000,24988
MW122427_6500_7500,24989
MW122427_7000_8000,24990
MW122427_7500_8500,24991
MW122427_8000_9000,24992
MW122427_8500_9500,24993
MW122427_9000_10000,24994
MW122425_0_1000,24995
MW122425_500_1500,24996
MW122425_1000_2000,24997
MW122425_1500_2500,24998
MW122425_2000_3000,24999
MW122425_2500_3500,25000
MW122425_3000_4000,25001
MW122425_3500_4500,25002
MW122425_4000_5000,25003
MW122425_4500_5500,25004
MW122425_5000_6000,25005
MW122425_5500_6500,25006
MW122425_6000_7000,25007
MW122425_6500_7500,25008
MW122425_7000_8000,25009
MW122425_7500_8500,25010
MW122425_8000_9000,25011
MW122425_8500_9500,25012
MW122425_9000_10000,25013
MW122423_0_1000,25014
MW122423_500_1500,25015
MW122423_1000_2000,25016
MW122423_1500_2500,25017
MW122423_2000_3000,25018
MW122423_2500_3500,25019
MW122423_3000_4000,25020
MW122423_3500_4500,25021
MW122423_4000_5000,25022
MW122423_4500_5500,25023
MW122423_5000_6000,25024
MW122423_5500_6500,25025
MW122423_6000_7000,25026
MW122423_6500_7500,25027
MW122423_7000_8000,25028
MW122423_7500_8500,25029
MW122423_8000_9000,25030
MW122423_8500_9500,25031
MW122423_9000_10000,25032
MW122421_0_1000,25033
MW122421_500_1500,25034
MW122421_1000_2000,25035
MW122421_1500_2500,25036
MW122421_2000_3000,25037
MW122421_2500_3500,25038
MW122421_3000_4000,25039
MW122421_3500_4500,25040
MW122421_4000_5000,25041
MW122421_4500_5500,25042
MW122421_5000_6000,25043
MW122421_5500_6500,25044
MW122421_6000_7000,25045
MW122421_6500_7500,25046
MW122421_7000_8000,25047
MW122421_7500_8500,25048
MW122421_8000_9000,25049
MW122421_8500_9500,25050
MW122421_9000_10000,25051
MW122420_0_1000,25052
MW122420_500_1500,25053
MW122420_1000_2000,25054
MW122420_1500_2500,25055
MW122420_2000_3000,25056
MW122420_2500_3500,25057
MW122420_3000_4000,25058
MW122420_3500_4500,25059
MW122420_4000_5000,25060
MW122420_4500_5500,25061
MW122420_5000_6000,25062
MW122420_5500_6500,25063
MW122420_6000_7000,25064
MW122420_6500_7500,25065
MW122420_7000_8000,25066
MW122420_7500_8500,25067
MW122420_8000_9000,25068
MW122420_8500_9500,25069
MW122420_9000_10000,25070
MW122419_0_1000,25071
MW122419_500_1500,25072
MW122419_1000_2000,25073
MW122419_1500_2500,25074
MW122419_2000_3000,25075
MW122419_2500_3500,25076
MW122419_3000_4000,25077
MW122419_3500_4500,25078
MW122419_4000_5000,25079
MW122419_4500_5500,25080
MW122419_5000_6000,25081
MW122419_5500_6500,25082
MW122419_6000_7000,25083
MW122419_6500_7500,25084
MW122419_7000_8000,25085
MW122419_7500_8500,25086
MW122419_8000_9000,25087
MW122419_8500_9500,25088
MW122419_9000_10000,25089
MW122417_0_1000,25090
MW122417_500_1500,25091
MW122417_1000_2000,25092
MW122417_1500_2500,25093
MW122417_2000_3000,25094
MW122417_2500_3500,25095
MW122417_3000_4000,25096
MW122417_3500_4500,25097
MW122417_4000_5000,25098
MW122417_4500_5500,25099
MW122417_5000_6000,25100
MW122417_5500_6500,25101
MW122417_6000_7000,25102
MW122417_6500_7500,25103
MW122417_7000_8000,25104
MW122417_7500_8500,25105
MW122417_8000_9000,25106
MW122417_8500_9500,25107
MW122417_9000_10000,25108
MW122416_0_1000,25109
MW122416_500_1500,25110
MW122416_1000_2000,25111
MW122416_1500_2500,25112
MW122416_2000_3000,25113
MW122416_2500_3500,25114
MW122416_3000_4000,25115
MW122416_3500_4500,25116
MW122416_4000_5000,25117
MW122416_4500_5500,25118
MW122416_5000_6000,25119
MW122416_5500_6500,25120
MW122416_6000_7000,25121
MW122416_6500_7500,25122
MW122416_7000_8000,25123
MW122416_7500_8500,25124
MW122416_8000_9000,25125
MW122416_8500_9500,25126
MW122416_9000_10000,25127
MW122415_0_1000,25128
MW122415_500_1500,25129
MW122415_1000_2000,25130
MW122415_1500_2500,25131
MW122415_2000_3000,25132
MW122415_2500_3500,25133
MW122415_3000_4000,25134
MW122415_3500_4500,25135
MW122415_4000_5000,25136
MW122415_4500_5500,25137
MW122415_5000_6000,25138
MW122415_5500_6500,25139
MW122415_6000_7000,25140
MW122415_6500_7500,25141
MW122415_7000_8000,25142
MW122415_7500_8500,25143
MW122415_8000_9000,25144
MW122415_8500_9500,25145
MW122415_9000_10000,25146
MW122414_0_1000,25147
MW122414_500_1500,25148
MW122414_1000_2000,25149
MW122414_1500_2500,25150
MW122414_2000_3000,25151
MW122414_2500_3500,25152
MW122414_3000_4000,25153
MW122414_3500_4500,25154
MW122414_4000_5000,25155
MW122414_4500_5500,25156
MW122414_5000_6000,25157
MW122414_5500_6500,25158
MW122414_6000_7000,25159
MW122414_6500_7500,25160
MW122414_7000_8000,25161
MW122414_7500_8500,25162
MW122414_8000_9000,25163
MW122414_8500_9500,25164
MW122414_9000_10000,25165
MW122413_0_1000,25166
MW122413_500_1500,25167
MW122413_1000_2000,25168
MW122413_1500_2500,25169
MW122413_2000_3000,25170
MW122413_2500_3500,25171
MW122413_3000_4000,25172
MW122413_3500_4500,25173
MW122413_4000_5000,25174
MW122413_4500_5500,25175
MW122413_5000_6000,25176
MW122413_5500_6500,25177
MW122413_6000_7000,25178
MW122413_6500_7500,25179
MW122413_7000_8000,25180
MW122413_7500_8500,25181
MW122413_8000_9000,25182
MW122412_0_1000,25183
MW122412_500_1500,25184
MW122412_1000_2000,25185
MW122412_1500_2500,25186
MW122412_2000_3000,25187
MW122412_2500_3500,25188
MW122412_3000_4000,25189
MW122412_3500_4500,25190
MW122412_4000_5000,25191
MW122412_4500_5500,25192
MW122412_5000_6000,25193
MW122412_5500_6500,25194
MW122412_6000_7000,25195
MW122412_6500_7500,25196
MW122412_7000_8000,25197
MW122412_7500_8500,25198
MW122412_8000_9000,25199
MW122412_8500_9500,25200
MW122412_9000_10000,25201
MW122411_0_1000,25202
MW122411_500_1500,25203
MW122411_1000_2000,25204
MW122411_1500_2500,25205
MW122411_2000_3000,25206
MW122411_2500_3500,25207
MW122411_3000_4000,25208
MW122411_3500_4500,25209
MW122411_4000_5000,25210
MW122411_4500_5500,25211
MW122411_5000_6000,25212
MW122411_5500_6500,25213
MW122411_6000_7000,25214
MW122411_6500_7500,25215
MW122411_7000_8000,25216
MW122411_7500_8500,25217
MW122411_8000_9000,25218
MW122411_8500_9500,25219
MW122411_9000_10000,25220
MW122410_0_1000,25221
MW122410_500_1500,25222
MW122410_1000_2000,25223
MW122410_1500_2500,25224
MW122410_2000_3000,25225
MW122410_2500_3500,25226
MW122410_3000_4000,25227
MW122410_3500_4500,25228
MW122410_4000_5000,25229
MW122410_4500_5500,25230
MW122410_5000_6000,25231
MW122410_5500_6500,25232
MW122410_6000_7000,25233
MW122410_6500_7500,25234
MW122410_7000_8000,25235
MW122410_7500_8500,25236
MW122410_8000_9000,25237
MW122410_8500_9500,25238
MW122410_9000_10000,25239
MW122409_0_1000,25240
MW122409_500_1500,25241
MW122409_1000_2000,25242
MW122409_1500_2500,25243
MW122409_2000_3000,25244
MW122409_2500_3500,25245
MW122409_3000_4000,25246
MW122409_3500_4500,25247
MW122409_4000_5000,25248
MW122409_4500_5500,25249
MW122409_5000_6000,25250
MW122409_5500_6500,25251
MW122409_6000_7000,25252
MW122409_6500_7500,25253
MW122409_7000_8000,25254
MW122409_7500_8500,25255
MW122409_8000_9000,25256
MW122409_8500_9500,25257
MW122409_9000_10000,25258
MW122408_0_1000,25259
MW122408_500_1500,25260
MW122408_1000_2000,25261
MW122408_1500_2500,25262
MW122408_2000_3000,25263
MW122408_2500_3500,25264
MW122408_3000_4000,25265
MW122408_3500_4500,25266
MW122408_4000_5000,25267
MW122408_4500_5500,25268
MW122408_5000_6000,25269
MW122408_5500_6500,25270
MW122408_6000_7000,25271
MW122408_6500_7500,25272
MW122408_7000_8000,25273
MW122408_7500_8500,25274
MW122408_8000_9000,25275
MW122408_8500_9500,25276
MW122408_9000_10000,25277
MW122407_0_1000,25278
MW122407_500_1500,25279
MW122407_1000_2000,25280
MW122407_1500_2500,25281
MW122407_2000_3000,25282
MW122407_2500_3500,25283
MW122407_3000_4000,25284
MW122407_3500_4500,25285
MW122407_4000_5000,25286
MW122407_4500_5500,25287
MW122407_5000_6000,25288
MW122407_5500_6500,25289
MW122407_6000_7000,25290
MW122407_6500_7500,25291
MW122407_7000_8000,25292
MW122407_7500_8500,25293
MW122407_8000_9000,25294
MW122407_8500_9500,25295
MW122407_9000_10000,25296
MW122406_0_1000,25297
MW122406_500_1500,25298
MW122406_1000_2000,25299
MW122406_1500_2500,25300
MW122406_2000_3000,25301
MW122406_2500_3500,25302
MW122406_3000_4000,25303
MW122406_3500_4500,25304
MW122406_4000_5000,25305
MW122406_4500_5500,25306
MW122406_5000_6000,25307
MW122406_5500_6500,25308
MW122406_6000_7000,25309
MW122406_6500_7500,25310
MW122406_7000_8000,25311
MW122406_7500_8500,25312
MW122406_8000_9000,25313
MW122406_8500_9500,25314
MW122406_9000_10000,25315
MW122405_0_1000,25316
MW122405_500_1500,25317
MW122405_1000_2000,25318
MW122405_1500_2500,25319
MW122405_2000_3000,25320
MW122405_2500_3500,25321
MW122405_3000_4000,25322
MW122405_3500_4500,25323
MW122405_4000_5000,25324
MW122405_4500_5500,25325
MW122405_5000_6000,25326
MW122405_5500_6500,25327
MW122405_6000_7000,25328
MW122405_6500_7500,25329
MW122405_7000_8000,25330
MW122405_7500_8500,25331
MW122405_8000_9000,25332
MW122405_8500_9500,25333
MW122405_9000_10000,25334
MW122404_0_1000,25335
MW122404_500_1500,25336
MW122404_1000_2000,25337
MW122404_1500_2500,25338
MW122404_2000_3000,25339
MW122404_2500_3500,25340
MW122404_3000_4000,25341
MW122404_3500_4500,25342
MW122404_4000_5000,25343
MW122404_4500_5500,25344
MW122404_5000_6000,25345
MW122404_5500_6500,25346
MW122404_6000_7000,25347
MW122404_6500_7500,25348
MW122404_7000_8000,25349
MW122404_7500_8500,25350
MW122404_8000_9000,25351
MW122404_8500_9500,25352
MW122404_9000_10000,25353
MW122403_0_1000,25354
MW122403_500_1500,25355
MW122403_1000_2000,25356
MW122403_1500_2500,25357
MW122403_2000_3000,25358
MW122403_2500_3500,25359
MW122403_3000_4000,25360
MW122403_3500_4500,25361
MW122403_4000_5000,25362
MW122403_4500_5500,25363
MW122403_5000_6000,25364
MW122403_5500_6500,25365
MW122403_6000_7000,25366
MW122403_6500_7500,25367
MW122403_7000_8000,25368
MW122403_7500_8500,25369
MW122403_8000_9000,25370
MW122403_8500_9500,25371
MW122403_9000_10000,25372
MW122402_0_1000,25373
MW122402_500_1500,25374
MW122402_1000_2000,25375
MW122402_1500_2500,25376
MW122402_2000_3000,25377
MW122402_2500_3500,25378
MW122402_3000_4000,25379
MW122402_3500_4500,25380
MW122402_4000_5000,25381
MW122402_4500_5500,25382
MW122402_5000_6000,25383
MW122402_5500_6500,25384
MW122402_6000_7000,25385
MW122402_6500_7500,25386
MW122402_7000_8000,25387
MW122402_7500_8500,25388
MW122402_8000_9000,25389
MW122402_8500_9500,25390
MW122402_9000_10000,25391
MW122399_0_1000,25392
MW122399_500_1500,25393
MW122399_1000_2000,25394
MW122399_1500_2500,25395
MW122399_2000_3000,25396
MW122399_2500_3500,25397
MW122399_3000_4000,25398
MW122399_3500_4500,25399
MW122399_4000_5000,25400
MW122399_4500_5500,25401
MW122399_5000_6000,25402
MW122399_5500_6500,25403
MW122399_6000_7000,25404
MW122399_6500_7500,25405
MW122399_7000_8000,25406
MW122399_7500_8500,25407
MW122399_8000_9000,25408
MW122399_8500_9500,25409
MW122399_9000_10000,25410
MW122389_0_1000,25411
MW122389_500_1500,25412
MW122389_1000_2000,25413
MW122389_1500_2500,25414
MW122389_2000_3000,25415
MW122389_2500_3500,25416
MW122389_3000_4000,25417
MW122389_3500_4500,25418
MW122389_4000_5000,25419
MW122389_4500_5500,25420
MW122389_5000_6000,25421
MW122389_5500_6500,25422
MW122389_6000_7000,25423
MW122389_6500_7500,25424
MW122389_7000_8000,25425
MW122389_7500_8500,25426
MW122389_8000_9000,25427
MW122389_8500_9500,25428
MW122389_9000_10000,25429
MW122388_0_1000,25430
MW122388_500_1500,25431
MW122388_1000_2000,25432
MW122388_1500_2500,25433
MW122388_2000_3000,25434
MW122388_2500_3500,25435
MW122388_3000_4000,25436
MW122388_3500_4500,25437
MW122388_4000_5000,25438
MW122388_4500_5500,25439
MW122388_5000_6000,25440
MW122388_5500_6500,25441
MW122388_6000_7000,25442
MW122388_6500_7500,25443
MW122388_7000_8000,25444
MW122388_7500_8500,25445
MW122388_8000_9000,25446
MW122388_8500_9500,25447
MW122388_9000_10000,25448
MW122385_0_1000,25449
MW122385_500_1500,25450
MW122385_1000_2000,25451
MW122385_1500_2500,25452
MW122385_2000_3000,25453
MW122385_2500_3500,25454
MW122385_3000_4000,25455
MW122385_3500_4500,25456
MW122385_4000_5000,25457
MW122385_4500_5500,25458
MW122385_5000_6000,25459
MW122385_5500_6500,25460
MW122385_6000_7000,25461
MW122385_6500_7500,25462
MW122385_7000_8000,25463
MW122385_7500_8500,25464
MW122385_8000_9000,25465
MW122385_8500_9500,25466
MW122385_9000_10000,25467
MW122383_0_1000,25468
MW122383_500_1500,25469
MW122383_1000_2000,25470
MW122383_1500_2500,25471
MW122383_2000_3000,25472
MW122383_2500_3500,25473
MW122383_3000_4000,25474
MW122383_3500_4500,25475
MW122383_4000_5000,25476
MW122383_4500_5500,25477
MW122383_5000_6000,25478
MW122383_5500_6500,25479
MW122383_6000_7000,25480
MW122383_6500_7500,25481
MW122383_7000_8000,25482
MW122383_7500_8500,25483
MW122383_8000_9000,25484
MW122383_8500_9500,25485
MW122383_9000_10000,25486
MW122382_0_1000,25487
MW122382_500_1500,25488
MW122382_1000_2000,25489
MW122382_1500_2500,25490
MW122382_2000_3000,25491
MW122382_2500_3500,25492
MW122382_3000_4000,25493
MW122382_3500_4500,25494
MW122382_4000_5000,25495
MW122382_4500_5500,25496
MW122382_5000_6000,25497
MW122382_5500_6500,25498
MW122382_6000_7000,25499
MW122382_6500_7500,25500
MW122382_7000_8000,25501
MW122382_7500_8500,25502
MW122382_8000_9000,25503
MW122381_0_1000,25504
MW122381_500_1500,25505
MW122381_1000_2000,25506
MW122381_1500_2500,25507
MW122381_2000_3000,25508
MW122381_2500_3500,25509
MW122381_3000_4000,25510
MW122381_3500_4500,25511
MW122381_4000_5000,25512
MW122381_4500_5500,25513
MW122381_5000_6000,25514
MW122381_5500_6500,25515
MW122381_6000_7000,25516
MW122381_6500_7500,25517
MW122381_7000_8000,25518
MW122381_7500_8500,25519
MW122381_8000_9000,25520
MW122381_8500_9500,25521
MW122381_9000_10000,25522
MW122378_0_1000,25523
MW122378_500_1500,25524
MW122378_1000_2000,25525
MW122378_1500_2500,25526
MW122378_2000_3000,25527
MW122378_2500_3500,25528
MW122378_3000_4000,25529
MW122378_3500_4500,25530
MW122378_4000_5000,25531
MW122378_4500_5500,25532
MW122378_5000_6000,25533
MW122378_5500_6500,25534
MW122378_6000_7000,25535
MW122378_6500_7500,25536
MW122378_7000_8000,25537
MW122378_7500_8500,25538
MW122378_8000_9000,25539
MW122378_8500_9500,25540
MW122378_9000_10000,25541
MW122377_0_1000,25542
MW122377_500_1500,25543
MW122377_1000_2000,25544
MW122377_1500_2500,25545
MW122377_2000_3000,25546
MW122377_2500_3500,25547
MW122377_3000_4000,25548
MW122377_3500_4500,25549
MW122377_4000_5000,25550
MW122377_4500_5500,25551
MW122377_5000_6000,25552
MW122377_5500_6500,25553
MW122377_6000_7000,25554
MW122377_6500_7500,25555
MW122377_7000_8000,25556
MW122377_7500_8500,25557
MW122377_8000_9000,25558
MW122377_8500_9500,25559
MW122377_9000_10000,25560
MW122376_0_1000,25561
MW122376_500_1500,25562
MW122376_1000_2000,25563
MW122376_1500_2500,25564
MW122376_2000_3000,25565
MW122376_2500_3500,25566
MW122376_3000_4000,25567
MW122376_3500_4500,25568
MW122376_4000_5000,25569
MW122376_5500_6500,25570
MW122376_6000_7000,25571
MW122376_6500_7500,25572
MW122376_7000_8000,25573
MW122376_7500_8500,25574
MW122376_8000_9000,25575
MW122376_8500_9500,25576
MW122376_9000_10000,25577
MW122375_0_1000,25578
MW122375_500_1500,25579
MW122375_1000_2000,25580
MW122375_1500_2500,25581
MW122375_2000_3000,25582
MW122375_2500_3500,25583
MW122375_3000_4000,25584
MW122375_3500_4500,25585
MW122375_4000_5000,25586
MW122375_4500_5500,25587
MW122375_5000_6000,25588
MW122375_5500_6500,25589
MW122375_6000_7000,25590
MW122375_6500_7500,25591
MW122375_7000_8000,25592
MW122375_7500_8500,25593
MW122375_8000_9000,25594
MW122375_8500_9500,25595
MW122375_9000_10000,25596
MW122374_0_1000,25597
MW122374_500_1500,25598
MW122374_1000_2000,25599
MW122374_1500_2500,25600
